"","site","date","prec","date_parsed","month","day","year"
"14136","GSP_BI","2023-09-09",2.3,2023-09-09,9,9,2023
"14137","GSP_BI","2023-09-10",0,2023-09-10,9,10,2023
"14138","GSP_BI","2023-09-11",0,2023-09-11,9,11,2023
"14139","GSP_BI","2023-09-12",0,2023-09-12,9,12,2023
"14140","GSP_BI","2023-09-13",1.2,2023-09-13,9,13,2023
"14141","GSP_BI","2023-09-14",0,2023-09-14,9,14,2023
"14142","GSP_BI","2023-09-15",0,2023-09-15,9,15,2023
"14143","GSP_BI","2023-09-16",0,2023-09-16,9,16,2023
"14144","GSP_BI","2023-09-17",11.9,2023-09-17,9,17,2023
"14145","GSP_BI","2023-09-18",0,2023-09-18,9,18,2023
"14146","GSP_BI","2023-09-19",0,2023-09-19,9,19,2023
"14147","GSP_BI","2023-09-20",0,2023-09-20,9,20,2023
"14148","GSP_BI","2023-09-21",1.3,2023-09-21,9,21,2023
"14149","GSP_BI","2023-09-22",30.9,2023-09-22,9,22,2023
"14150","GSP_BI","2023-09-23",0.3,2023-09-23,9,23,2023
"14151","GSP_BI","2023-09-24",0,2023-09-24,9,24,2023
"14152","GSP_BI","2023-09-25",0,2023-09-25,9,25,2023
"14153","GSP_BI","2023-09-26",0,2023-09-26,9,26,2023
"14154","GSP_BI","2023-09-27",0,2023-09-27,9,27,2023
"14155","GSP_BI","2023-09-28",0,2023-09-28,9,28,2023
"14156","GSP_BI","2023-09-29",0,2023-09-29,9,29,2023
"14157","GSP_BI","2023-09-30",0,2023-09-30,9,30,2023
"14158","GSP_BI","2023-10-01",0,2023-10-01,10,1,2023
"14159","GSP_BI","2023-10-02",0,2023-10-02,10,2,2023
"14160","GSP_BI","2023-10-03",0,2023-10-03,10,3,2023
"14161","GSP_BI","2023-10-04",0,2023-10-04,10,4,2023
"14162","GSP_BI","2023-10-05",1.2,2023-10-05,10,5,2023
"14163","GSP_BI","2023-10-06",1.8,2023-10-06,10,6,2023
"14164","GSP_BI","2023-10-07",0,2023-10-07,10,7,2023
"14165","GSP_BI","2023-10-08",0,2023-10-08,10,8,2023
"14166","GSP_BI","2023-10-09",0,2023-10-09,10,9,2023
"14167","GSP_BI","2023-10-10",0,2023-10-10,10,10,2023
"14168","GSP_BI","2023-10-11",9.5,2023-10-11,10,11,2023
"14169","GSP_BI","2023-10-12",10.9,2023-10-12,10,12,2023
"14170","GSP_BI","2023-10-13",0,2023-10-13,10,13,2023
"14171","GSP_BI","2023-10-14",0.7,2023-10-14,10,14,2023
"14172","GSP_BI","2023-10-15",0,2023-10-15,10,15,2023
"14173","GSP_BI","2023-10-16",0,2023-10-16,10,16,2023
"14174","GSP_BI","2023-10-17",0,2023-10-17,10,17,2023
"14175","GSP_BI","2023-10-18",0,2023-10-18,10,18,2023
"14176","GSP_BI","2023-10-19",0,2023-10-19,10,19,2023
"14177","GSP_BI","2023-10-20",8.5,2023-10-20,10,20,2023
"14178","GSP_BI","2023-10-21",0,2023-10-21,10,21,2023
"14179","GSP_BI","2023-10-22",0,2023-10-22,10,22,2023
"14180","GSP_BI","2023-10-23",0,2023-10-23,10,23,2023
"14181","GSP_BI","2023-10-24",0,2023-10-24,10,24,2023
"14182","GSP_BI","2023-10-25",0,2023-10-25,10,25,2023
"14183","GSP_BI","2023-10-26",0,2023-10-26,10,26,2023
"14184","GSP_BI","2023-10-27",0,2023-10-27,10,27,2023
"14185","GSP_BI","2023-10-28",0,2023-10-28,10,28,2023
"14186","GSP_BI","2023-10-29",0,2023-10-29,10,29,2023
"14187","GSP_BI","2023-10-30",0,2023-10-30,10,30,2023
"14188","GSP_BI","2023-10-31",0.8,2023-10-31,10,31,2023
"14189","GSP_BI","2023-11-01",0,2023-11-01,11,1,2023
"14190","GSP_BI","2023-11-02",0,2023-11-02,11,2,2023
"14191","GSP_BI","2023-11-03",0,2023-11-03,11,3,2023
"14192","GSP_BI","2023-11-04",0,2023-11-04,11,4,2023
"14193","GSP_BI","2023-11-05",0,2023-11-05,11,5,2023
"14194","GSP_BI","2023-11-06",0,2023-11-06,11,6,2023
"14195","GSP_BI","2023-11-07",0,2023-11-07,11,7,2023
"14196","GSP_BI","2023-11-08",0,2023-11-08,11,8,2023
"14197","GSP_BI","2023-11-09",0,2023-11-09,11,9,2023
"14198","GSP_BI","2023-11-10",1.2,2023-11-10,11,10,2023
"14199","GSP_BI","2023-11-11",17.6,2023-11-11,11,11,2023
"14200","GSP_BI","2023-11-12",5,2023-11-12,11,12,2023
"14201","GSP_BI","2023-11-13",0,2023-11-13,11,13,2023
"14202","GSP_BI","2023-11-14",0,2023-11-14,11,14,2023
"14203","GSP_BI","2023-11-15",0,2023-11-15,11,15,2023
"14204","GSP_BI","2023-11-16",0,2023-11-16,11,16,2023
"14205","GSP_BI","2023-11-17",2.9,2023-11-17,11,17,2023
"14206","GSP_BI","2023-11-18",0,2023-11-18,11,18,2023
"14207","GSP_BI","2023-11-19",0,2023-11-19,11,19,2023
"14208","GSP_BI","2023-11-20",0,2023-11-20,11,20,2023
"14209","GSP_BI","2023-11-21",7.7,2023-11-21,11,21,2023
"14210","GSP_BI","2023-11-22",31.3,2023-11-22,11,22,2023
"14211","GSP_BI","2023-11-23",0,2023-11-23,11,23,2023
"14212","GSP_BI","2023-11-24",0.8,2023-11-24,11,24,2023
"14213","GSP_BI","2023-11-25",0,2023-11-25,11,25,2023
"14214","GSP_BI","2023-11-26",8,2023-11-26,11,26,2023
"14215","GSP_BI","2023-11-27",0,2023-11-27,11,27,2023
"14216","GSP_BI","2023-11-28",0,2023-11-28,11,28,2023
"14217","GSP_BI","2023-11-29",0,2023-11-29,11,29,2023
"14218","GSP_BI","2023-11-30",0,2023-11-30,11,30,2023
"14219","GSP_BI","2023-12-01",1.3,2023-12-01,12,1,2023
"14220","GSP_BI","2023-12-02",1.1,2023-12-02,12,2,2023
"14221","GSP_BI","2023-12-03",0,2023-12-03,12,3,2023
"14222","GSP_BI","2023-12-04",0,2023-12-04,12,4,2023
"14223","GSP_BI","2023-12-05",0,2023-12-05,12,5,2023
"14224","GSP_BI","2023-12-06",0,2023-12-06,12,6,2023
"14225","GSP_BI","2023-12-07",0,2023-12-07,12,7,2023
"14226","GSP_BI","2023-12-08",0,2023-12-08,12,8,2023
"14227","GSP_BI","2023-12-09",1.3,2023-12-09,12,9,2023
"14228","GSP_BI","2023-12-10",42.2,2023-12-10,12,10,2023
"14229","GSP_BI","2023-12-11",0,2023-12-11,12,11,2023
"14230","GSP_BI","2023-12-12",0,2023-12-12,12,12,2023
"14231","GSP_BI","2023-12-13",0,2023-12-13,12,13,2023
"14232","GSP_BI","2023-12-14",0,2023-12-14,12,14,2023
"14233","GSP_BI","2023-12-15",0,2023-12-15,12,15,2023
"14234","GSP_BI","2023-12-16",17.8,2023-12-16,12,16,2023
"14235","GSP_BI","2023-12-17",81.5,2023-12-17,12,17,2023
"14236","GSP_BI","2023-12-18",0,2023-12-18,12,18,2023
"14237","GSP_BI","2023-12-19",0,2023-12-19,12,19,2023
"14238","GSP_BI","2023-12-20",0,2023-12-20,12,20,2023
"14239","GSP_BI","2023-12-21",0,2023-12-21,12,21,2023
"14240","GSP_BI","2023-12-22",0,2023-12-22,12,22,2023
"14241","GSP_BI","2023-12-23",0,2023-12-23,12,23,2023
"14242","GSP_BI","2023-12-24",0,2023-12-24,12,24,2023
"14243","GSP_BI","2023-12-25",0,2023-12-25,12,25,2023
"14244","GSP_BI","2023-12-26",24.1,2023-12-26,12,26,2023
"14245","GSP_BI","2023-12-27",27.1,2023-12-27,12,27,2023
"14246","GSP_BI","2023-12-28",0,2023-12-28,12,28,2023
"14247","GSP_BI","2023-12-29",0,2023-12-29,12,29,2023
"14248","GSP_BI","2023-12-30",0,2023-12-30,12,30,2023
"14249","GSP_BI","2023-12-31",0,2023-12-31,12,31,2023
"14250","GSP_BI","2024-01-01",0,2024-01-01,1,1,2024
"14251","GSP_BI","2024-01-02",0,2024-01-02,1,2,2024
"14252","GSP_BI","2024-01-03",3.1,2024-01-03,1,3,2024
"14253","GSP_BI","2024-01-04",0,2024-01-04,1,4,2024
"14254","GSP_BI","2024-01-05",0,2024-01-05,1,5,2024
"14255","GSP_BI","2024-01-06",4.7,2024-01-06,1,6,2024
"14256","GSP_BI","2024-01-07",0,2024-01-07,1,7,2024
"14257","GSP_BI","2024-01-08",1.5,2024-01-08,1,8,2024
"14258","GSP_BI","2024-01-09",13.8,2024-01-09,1,9,2024
"14259","GSP_BI","2024-01-10",0,2024-01-10,1,10,2024
"14260","GSP_BI","2024-01-11",0,2024-01-11,1,11,2024
"14261","GSP_BI","2024-01-12",2.6,2024-01-12,1,12,2024
"14262","GSP_BI","2024-01-13",0,2024-01-13,1,13,2024
"14263","GSP_BI","2024-01-14",0,2024-01-14,1,14,2024
"14264","GSP_BI","2024-01-15",0,2024-01-15,1,15,2024
"14265","GSP_BI","2024-01-16",1.1,2024-01-16,1,16,2024
"14266","GSP_BI","2024-01-17",0,2024-01-17,1,17,2024
"14267","GSP_BI","2024-01-18",0,2024-01-18,1,18,2024
"14268","GSP_BI","2024-01-19",0,2024-01-19,1,19,2024
"14269","GSP_BI","2024-01-20",0,2024-01-20,1,20,2024
"14270","GSP_BI","2024-01-21",0,2024-01-21,1,21,2024
"14271","GSP_BI","2024-01-22",0,2024-01-22,1,22,2024
"14272","GSP_BI","2024-01-23",0,2024-01-23,1,23,2024
"14273","GSP_BI","2024-01-24",1.2,2024-01-24,1,24,2024
"14274","GSP_BI","2024-01-25",0.8,2024-01-25,1,25,2024
"14275","GSP_BI","2024-01-26",0.8,2024-01-26,1,26,2024
"14276","GSP_BI","2024-01-27",1.2,2024-01-27,1,27,2024
"14277","GSP_BI","2024-01-28",0,2024-01-28,1,28,2024
"14278","GSP_BI","2024-01-29",0,2024-01-29,1,29,2024
"14279","GSP_BI","2024-01-30",1,2024-01-30,1,30,2024
"14280","GSP_BI","2024-01-31",0,2024-01-31,1,31,2024
"14281","GSP_BI","2024-02-01",0,2024-02-01,2,1,2024
"14282","GSP_BI","2024-02-02",0,2024-02-02,2,2,2024
"14283","GSP_BI","2024-02-03",0,2024-02-03,2,3,2024
"14284","GSP_BI","2024-02-04",0,2024-02-04,2,4,2024
"14285","GSP_BI","2024-02-05",0,2024-02-05,2,5,2024
"14286","GSP_BI","2024-02-06",0,2024-02-06,2,6,2024
"14287","GSP_BI","2024-02-07",0,2024-02-07,2,7,2024
"14288","GSP_BI","2024-02-08",0,2024-02-08,2,8,2024
"14289","GSP_BI","2024-02-09",0,2024-02-09,2,9,2024
"14290","GSP_BI","2024-02-10",0,2024-02-10,2,10,2024
"14291","GSP_BI","2024-02-11",11.3,2024-02-11,2,11,2024
"14292","GSP_BI","2024-02-12",31.9,2024-02-12,2,12,2024
"14293","GSP_BI","2024-02-13",0,2024-02-13,2,13,2024
"14294","GSP_BI","2024-02-14",0,2024-02-14,2,14,2024
"14295","GSP_BI","2024-02-15",0,2024-02-15,2,15,2024
"14296","GSP_BI","2024-02-16",0,2024-02-16,2,16,2024
"14297","GSP_BI","2024-02-17",0,2024-02-17,2,17,2024
"14298","GSP_BI","2024-02-18",0,2024-02-18,2,18,2024
"14299","GSP_BI","2024-02-19",0,2024-02-19,2,19,2024
"14300","GSP_BI","2024-02-20",0,2024-02-20,2,20,2024
"14301","GSP_BI","2024-02-21",0,2024-02-21,2,21,2024
"14302","GSP_BI","2024-02-22",0.5,2024-02-22,2,22,2024
"14303","GSP_BI","2024-02-23",9.9,2024-02-23,2,23,2024
"14304","GSP_BI","2024-02-24",3,2024-02-24,2,24,2024
"14305","GSP_BI","2024-02-25",1.7,2024-02-25,2,25,2024
"14306","GSP_BI","2024-02-26",0,2024-02-26,2,26,2024
"14307","GSP_BI","2024-02-27",0,2024-02-27,2,27,2024
"14308","GSP_BI","2024-02-28",0.5,2024-02-28,2,28,2024
"14309","GSP_BI","2024-02-29",0,2024-02-29,2,29,2024
"14310","GSP_BI","2024-03-01",41.2,2024-03-01,3,1,2024
"14311","GSP_BI","2024-03-02",10.6,2024-03-02,3,2,2024
"14312","GSP_BI","2024-03-03",0,2024-03-03,3,3,2024
"14313","GSP_BI","2024-03-04",0,2024-03-04,3,4,2024
"14314","GSP_BI","2024-03-05",0,2024-03-05,3,5,2024
"14315","GSP_BI","2024-03-06",11.1,2024-03-06,3,6,2024
"14316","GSP_BI","2024-03-07",0,2024-03-07,3,7,2024
"14317","GSP_BI","2024-03-08",1,2024-03-08,3,8,2024
"14318","GSP_BI","2024-03-09",9,2024-03-09,3,9,2024
"14319","GSP_BI","2024-03-10",0,2024-03-10,3,10,2024
"14320","GSP_BI","2024-03-11",0,2024-03-11,3,11,2024
"14321","GSP_BI","2024-03-12",0,2024-03-12,3,12,2024
"14322","GSP_BI","2024-03-13",0,2024-03-13,3,13,2024
"14323","GSP_BI","2024-03-14",0,2024-03-14,3,14,2024
"14324","GSP_BI","2024-03-15",0.4,2024-03-15,3,15,2024
"14325","GSP_BI","2024-03-16",0,2024-03-16,3,16,2024
"14326","GSP_BI","2024-03-17",0.7,2024-03-17,3,17,2024
"14327","GSP_BI","2024-03-18",0,2024-03-18,3,18,2024
"14328","GSP_BI","2024-03-19",0,2024-03-19,3,19,2024
"14329","GSP_BI","2024-03-20",0,2024-03-20,3,20,2024
"14330","GSP_BI","2024-03-21",0,2024-03-21,3,21,2024
"14331","GSP_BI","2024-03-22",54.8,2024-03-22,3,22,2024
"14332","GSP_BI","2024-03-23",2.1,2024-03-23,3,23,2024
"14333","GSP_BI","2024-03-24",0,2024-03-24,3,24,2024
"14334","GSP_BI","2024-03-25",0,2024-03-25,3,25,2024
"14335","GSP_BI","2024-03-26",0,2024-03-26,3,26,2024
"14336","GSP_BI","2024-03-27",14.8,2024-03-27,3,27,2024
"14337","GSP_BI","2024-03-28",9,2024-03-28,3,28,2024
"14338","GSP_BI","2024-03-29",0,2024-03-29,3,29,2024
"14339","GSP_BI","2024-03-30",0,2024-03-30,3,30,2024
"14340","GSP_BI","2024-03-31",0,2024-03-31,3,31,2024
"14341","GSP_BI","2024-04-01",0,2024-04-01,4,1,2024
"14342","GSP_BI","2024-04-02",0,2024-04-02,4,2,2024
"14343","GSP_BI","2024-04-03",12,2024-04-03,4,3,2024
"14344","GSP_BI","2024-04-04",0,2024-04-04,4,4,2024
"14345","GSP_BI","2024-04-05",0,2024-04-05,4,5,2024
"14346","GSP_BI","2024-04-06",0,2024-04-06,4,6,2024
"14347","GSP_BI","2024-04-07",0,2024-04-07,4,7,2024
"14348","GSP_BI","2024-04-08",0,2024-04-08,4,8,2024
"14349","GSP_BI","2024-04-09",0,2024-04-09,4,9,2024
"14350","GSP_BI","2024-04-10",1.4,2024-04-10,4,10,2024
"14351","GSP_BI","2024-04-11",12.5,2024-04-11,4,11,2024
"14352","GSP_BI","2024-04-12",0,2024-04-12,4,12,2024
"14353","GSP_BI","2024-04-13",0,2024-04-13,4,13,2024
"14354","GSP_BI","2024-04-14",0,2024-04-14,4,14,2024
"14355","GSP_BI","2024-04-15",0,2024-04-15,4,15,2024
"14356","GSP_BI","2024-04-16",0,2024-04-16,4,16,2024
"14357","GSP_BI","2024-04-17",0,2024-04-17,4,17,2024
"14358","GSP_BI","2024-04-18",0,2024-04-18,4,18,2024
"14359","GSP_BI","2024-04-19",0.7,2024-04-19,4,19,2024
"14360","GSP_BI","2024-04-20",61.5,2024-04-20,4,20,2024
"14361","GSP_BI","2024-04-21",17.7,2024-04-21,4,21,2024
"14362","GSP_BI","2024-04-22",0,2024-04-22,4,22,2024
"14363","GSP_BI","2024-04-23",0,2024-04-23,4,23,2024
"14364","GSP_BI","2024-04-24",1,2024-04-24,4,24,2024
"14365","GSP_BI","2024-04-25",0,2024-04-25,4,25,2024
"14366","GSP_BI","2024-04-26",0,2024-04-26,4,26,2024
"14367","GSP_BI","2024-04-27",0,2024-04-27,4,27,2024
"14368","GSP_BI","2024-04-28",0,2024-04-28,4,28,2024
"14369","GSP_BI","2024-04-29",0,2024-04-29,4,29,2024
"14370","GSP_BI","2024-04-30",0,2024-04-30,4,30,2024
"14371","GSP_BI","2024-05-01",2.1,2024-05-01,5,1,2024
"14372","GSP_BI","2024-05-02",0,2024-05-02,5,2,2024
"14373","GSP_BI","2024-05-03",0,2024-05-03,5,3,2024
"14374","GSP_BI","2024-05-04",0,2024-05-04,5,4,2024
"14375","GSP_BI","2024-05-05",0,2024-05-05,5,5,2024
"14376","GSP_BI","2024-05-06",28.1,2024-05-06,5,6,2024
"14377","GSP_BI","2024-05-07",0.4,2024-05-07,5,7,2024
"14378","GSP_BI","2024-05-08",4.7,2024-05-08,5,8,2024
"14379","GSP_BI","2024-05-09",0,2024-05-09,5,9,2024
"14380","GSP_BI","2024-05-10",9.3,2024-05-10,5,10,2024
"14381","GSP_BI","2024-05-11",0,2024-05-11,5,11,2024
"14382","GSP_BI","2024-05-12",0,2024-05-12,5,12,2024
"14383","GSP_BI","2024-05-13",8.4,2024-05-13,5,13,2024
"14384","GSP_BI","2024-05-14",14.1,2024-05-14,5,14,2024
"14385","GSP_BI","2024-05-15",8.4,2024-05-15,5,15,2024
"14386","GSP_BI","2024-05-16",0,2024-05-16,5,16,2024
"14387","GSP_BI","2024-05-17",0,2024-05-17,5,17,2024
"14388","GSP_BI","2024-05-18",0,2024-05-18,5,18,2024
"14389","GSP_BI","2024-05-19",0,2024-05-19,5,19,2024
"14390","GSP_BI","2024-05-20",0,2024-05-20,5,20,2024
"14391","GSP_BI","2024-05-21",0,2024-05-21,5,21,2024
"14392","GSP_BI","2024-05-22",0,2024-05-22,5,22,2024
"14393","GSP_BI","2024-05-23",0,2024-05-23,5,23,2024
"14394","GSP_BI","2024-05-24",0,2024-05-24,5,24,2024
"14395","GSP_BI","2024-05-25",0.9,2024-05-25,5,25,2024
"14396","GSP_BI","2024-05-26",0,2024-05-26,5,26,2024
"14397","GSP_BI","2024-05-27",0.8,2024-05-27,5,27,2024
"14398","GSP_BI","2024-05-28",0,2024-05-28,5,28,2024
"14399","GSP_BI","2024-05-29",0,2024-05-29,5,29,2024
"14400","GSP_BI","2024-05-30",0,2024-05-30,5,30,2024
"14401","GSP_BI","2024-05-31",0,2024-05-31,5,31,2024
"14402","GSP_BI","2024-06-01",0,2024-06-01,6,1,2024
"14403","GSP_BI","2024-06-02",0,2024-06-02,6,2,2024
"14404","GSP_BI","2024-06-03",0,2024-06-03,6,3,2024
"14405","GSP_BI","2024-06-04",0,2024-06-04,6,4,2024
"14406","GSP_BI","2024-06-05",14.3,2024-06-05,6,5,2024
"14407","GSP_BI","2024-06-06",2.6,2024-06-06,6,6,2024
"14408","GSP_BI","2024-06-07",0,2024-06-07,6,7,2024
"14409","GSP_BI","2024-06-08",0,2024-06-08,6,8,2024
"14410","GSP_BI","2024-06-09",1.3,2024-06-09,6,9,2024
"14411","GSP_BI","2024-06-10",6.3,2024-06-10,6,10,2024
"14412","GSP_BI","2024-06-11",0,2024-06-11,6,11,2024
"14413","GSP_BI","2024-06-12",0,2024-06-12,6,12,2024
"14414","GSP_BI","2024-06-13",0,2024-06-13,6,13,2024
"14415","GSP_BI","2024-06-14",0,2024-06-14,6,14,2024
"14416","GSP_BI","2024-06-15",1,2024-06-15,6,15,2024
"14417","GSP_BI","2024-06-16",0,2024-06-16,6,16,2024
"14418","GSP_BI","2024-06-17",0,2024-06-17,6,17,2024
"14419","GSP_BI","2024-06-18",0,2024-06-18,6,18,2024
"14420","GSP_BI","2024-06-19",0,2024-06-19,6,19,2024
"14421","GSP_BI","2024-06-20",0,2024-06-20,6,20,2024
"14422","GSP_BI","2024-06-21",13.2,2024-06-21,6,21,2024
"14423","GSP_BI","2024-06-22",0,2024-06-22,6,22,2024
"14424","GSP_BI","2024-06-23",0,2024-06-23,6,23,2024
"14425","GSP_BI","2024-06-24",2.7,2024-06-24,6,24,2024
"14426","GSP_BI","2024-06-25",16.9,2024-06-25,6,25,2024
"14427","GSP_BI","2024-06-26",0,2024-06-26,6,26,2024
"14428","GSP_BI","2024-06-27",3,2024-06-27,6,27,2024
"14429","GSP_BI","2024-06-28",0,2024-06-28,6,28,2024
"14430","GSP_BI","2024-06-29",0,2024-06-29,6,29,2024
"14431","GSP_BI","2024-06-30",0,2024-06-30,6,30,2024
"14432","GSP_BI","2024-07-01",1,2024-07-01,7,1,2024
"14433","GSP_BI","2024-07-02",0,2024-07-02,7,2,2024
"14434","GSP_BI","2024-07-03",0,2024-07-03,7,3,2024
"14435","GSP_BI","2024-07-04",0,2024-07-04,7,4,2024
"14436","GSP_BI","2024-07-05",0,2024-07-05,7,5,2024
"14437","GSP_BI","2024-07-06",0,2024-07-06,7,6,2024
"14438","GSP_BI","2024-07-07",0,2024-07-07,7,7,2024
"14439","GSP_BI","2024-07-08",0.8,2024-07-08,7,8,2024
"14440","GSP_BI","2024-07-09",3.3,2024-07-09,7,9,2024
"14441","GSP_BI","2024-07-10",1.1,2024-07-10,7,10,2024
"14442","GSP_BI","2024-07-11",100.3,2024-07-11,7,11,2024
"14443","GSP_BI","2024-07-12",31.5,2024-07-12,7,12,2024
"14444","GSP_BI","2024-07-13",1.8,2024-07-13,7,13,2024
"14445","GSP_BI","2024-07-14",0,2024-07-14,7,14,2024
"14446","GSP_BI","2024-07-15",0,2024-07-15,7,15,2024
"14447","GSP_BI","2024-07-16",0,2024-07-16,7,16,2024
"14448","GSP_BI","2024-07-17",4.5,2024-07-17,7,17,2024
"14449","GSP_BI","2024-07-18",13.6,2024-07-18,7,18,2024
"14450","GSP_BI","2024-07-19",15.5,2024-07-19,7,19,2024
"14451","GSP_BI","2024-07-20",0,2024-07-20,7,20,2024
"14452","GSP_BI","2024-07-21",8.5,2024-07-21,7,21,2024
"14453","GSP_BI","2024-07-22",1.5,2024-07-22,7,22,2024
"14454","GSP_BI","2024-07-23",6.8,2024-07-23,7,23,2024
"14455","GSP_BI","2024-07-24",25.5,2024-07-24,7,24,2024
"14456","GSP_BI","2024-07-25",4.9,2024-07-25,7,25,2024
"14457","GSP_BI","2024-07-26",44.9,2024-07-26,7,26,2024
"14458","GSP_BI","2024-07-27",0,2024-07-27,7,27,2024
"14459","GSP_BI","2024-07-28",0,2024-07-28,7,28,2024
"14460","GSP_BI","2024-07-29",0,2024-07-29,7,29,2024
"14461","GSP_BI","2024-07-30",0,2024-07-30,7,30,2024
"14462","GSP_BI","2024-07-31",0,2024-07-31,7,31,2024
"14463","GSP_BI","2024-08-01",0,2024-08-01,8,1,2024
"14464","GSP_BI","2024-08-02",6.6,2024-08-02,8,2,2024
"14465","GSP_BI","2024-08-03",4.9,2024-08-03,8,3,2024
"14466","GSP_BI","2024-08-04",0.9,2024-08-04,8,4,2024
"14467","GSP_BI","2024-08-05",14.3,2024-08-05,8,5,2024
"14468","GSP_BI","2024-08-06",44.9,2024-08-06,8,6,2024
"14469","GSP_BI","2024-08-07",98.5,2024-08-07,8,7,2024
"14470","GSP_BI","2024-08-08",36,2024-08-08,8,8,2024
"14471","GSP_BI","2024-08-09",0.5,2024-08-09,8,9,2024
"14472","GSP_BI","2024-08-10",0,2024-08-10,8,10,2024
"14473","GSP_BI","2024-08-11",15.6,2024-08-11,8,11,2024
"14474","GSP_BI","2024-08-12",0,2024-08-12,8,12,2024
"14475","GSP_BI","2024-08-13",0,2024-08-13,8,13,2024
"14476","GSP_BI","2024-08-14",0,2024-08-14,8,14,2024
"14477","GSP_BI","2024-08-15",0,2024-08-15,8,15,2024
"14478","GSP_BI","2024-08-16",0,2024-08-16,8,16,2024
"14479","GSP_BI","2024-08-17",0,2024-08-17,8,17,2024
"14480","GSP_BI","2024-08-18",4.3,2024-08-18,8,18,2024
"14481","GSP_BI","2024-08-19",0,2024-08-19,8,19,2024
"14482","GSP_BI","2024-08-20",13.8,2024-08-20,8,20,2024
"14483","GSP_BI","2024-08-21",0,2024-08-21,8,21,2024
"14484","GSP_BI","2024-08-22",0,2024-08-22,8,22,2024
"14485","GSP_BI","2024-08-23",0,2024-08-23,8,23,2024
"14486","GSP_BI","2024-08-24",0,2024-08-24,8,24,2024
"14487","GSP_BI","2024-08-25",0.8,2024-08-25,8,25,2024
"14488","GSP_BI","2024-08-26",0,2024-08-26,8,26,2024
"14489","GSP_BI","2024-08-27",0,2024-08-27,8,27,2024
"14490","GSP_BI","2024-08-28",0,2024-08-28,8,28,2024
"14491","GSP_BI","2024-08-29",0,2024-08-29,8,29,2024
"14492","GSP_BI","2024-08-30",0,2024-08-30,8,30,2024
"14493","GSP_BI","2024-08-31",3,2024-08-31,8,31,2024
"14494","GSP_BI","2024-09-01",1.5,2024-09-01,9,1,2024
"14495","GSP_BI","2024-09-02",34.5,2024-09-02,9,2,2024
"14496","GSP_BI","2024-09-03",0,2024-09-03,9,3,2024
"14497","GSP_BI","2024-09-04",0,2024-09-04,9,4,2024
"14498","GSP_BI","2024-09-05",0,2024-09-05,9,5,2024
"14499","GSP_BI","2024-09-06",2.8,2024-09-06,9,6,2024
"14500","GSP_BI","2024-09-07",0,2024-09-07,9,7,2024
"14501","GSP_BI","2024-09-08",0.3,2024-09-08,9,8,2024
"14502","GSP_BI","2024-09-09",0,2024-09-09,9,9,2024
"14503","GSP_BI","2024-09-10",0,2024-09-10,9,10,2024
"14504","GSP_BI","2024-09-11",0,2024-09-11,9,11,2024
"14505","GSP_BI","2024-09-12",0.5,2024-09-12,9,12,2024
"14506","GSP_BI","2024-09-13",1.7,2024-09-13,9,13,2024
"14507","GSP_BI","2024-09-14",15.5,2024-09-14,9,14,2024
"14508","GSP_BI","2024-09-15",33.6,2024-09-15,9,15,2024
"14509","GSP_BI","2024-09-16",130.4,2024-09-16,9,16,2024
"14510","GSP_BI","2024-09-17",0,2024-09-17,9,17,2024
"14511","GSP_BI","2024-09-18",0,2024-09-18,9,18,2024
"14512","GSP_BI","2024-09-19",10.6,2024-09-19,9,19,2024
"14513","GSP_BI","2024-09-20",0,2024-09-20,9,20,2024
"14514","GSP_BI","2024-09-21",0,2024-09-21,9,21,2024
"14515","GSP_BI","2024-09-22",7.2,2024-09-22,9,22,2024
"14516","GSP_BI","2024-09-23",0,2024-09-23,9,23,2024
"14517","GSP_BI","2024-09-24",0.3,2024-09-24,9,24,2024
"14518","GSP_BI","2024-09-25",0,2024-09-25,9,25,2024
"14519","GSP_BI","2024-09-26",13.8,2024-09-26,9,26,2024
"14520","GSP_BI","2024-09-27",7.9,2024-09-27,9,27,2024
"14521","GSP_BI","2024-09-28",0,2024-09-28,9,28,2024
"14522","GSP_BI","2024-09-29",0,2024-09-29,9,29,2024
"14523","GSP_BI","2024-09-30",0,2024-09-30,9,30,2024
"14524","GSP_BI","2024-10-01",0,2024-10-01,10,1,2024
"14525","GSP_BI","2024-10-02",0,2024-10-02,10,2,2024
"14526","GSP_BI","2024-10-03",0,2024-10-03,10,3,2024
"14527","GSP_BI","2024-10-04",0,2024-10-04,10,4,2024
"14528","GSP_BI","2024-10-05",0,2024-10-05,10,5,2024
"14529","GSP_BI","2024-10-06",0,2024-10-06,10,6,2024
"14530","GSP_BI","2024-10-07",0,2024-10-07,10,7,2024
"14531","GSP_BI","2024-10-08",0,2024-10-08,10,8,2024
"14532","GSP_BI","2024-10-09",0,2024-10-09,10,9,2024
"14533","GSP_BI","2024-10-10",0,2024-10-10,10,10,2024
"14534","GSP_BI","2024-10-11",0,2024-10-11,10,11,2024
"14535","GSP_BI","2024-10-12",0,2024-10-12,10,12,2024
"14536","GSP_BI","2024-10-13",0,2024-10-13,10,13,2024
"14537","GSP_BI","2024-10-14",0,2024-10-14,10,14,2024
"14538","GSP_BI","2024-10-15",0,2024-10-15,10,15,2024
"14539","GSP_BI","2024-10-16",0,2024-10-16,10,16,2024
