"","...1","X","quad","site","num_news","num_fr","site_ID","startyear","startx","endx","ID","size0","rep0","size1","comm1","TSF","TBF","s.TSF","s.TBF","s.sq.TSF","s.logsize0","logsize1","prep1","crep1","s.T_RA","s.P_RA","s.sq.T_RA","s.sq.P_RA","s.T_RC","s.sq.T_RC","s.T_RW","s.P_RW","s.sq.P_RW","s.T_RD","s.P_RD","s.sq.P_RD","s.T_RH","s.P_RH","s.sq.T_RH","s.T_LA","s.P_LA","s.sq.T_LA","s.sq.P_LA","s.T_LC","s.sq.T_LC","s.T_LW","s.P_LW","s.sq.P_LW","s.T_LD","s.P_LD","s.sq.P_LD","s.T_LH","s.P_LH","s.sq.T_LH","log.fr"
"162",162,17904,"north-11","GSP-LI",4,8,"GSP-LI_252",2019,500,525,"252",102,NA,155,"qs500-525",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,0.112168349409756,5.04407007018249,0,NA,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,2.09186406167839
"163",163,17924,"north-18","GSP-LI",1,0,"GSP-LI_269",2019,850,875,"269",37,NA,256,"qs850-875",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,-0.816526632278823,5.54556799320548,1,4,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"164",164,17950,"north-19","GSP-LI",1,0,"GSP-LI_291",2019,900,925,"291",159,NA,495,"qs900-925",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,0.519099264279387,6.20475976236738,1,5,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"165",165,17961,"north-20","GSP-LI",3,0,"GSP-LI_300",2019,950,975,"300",34,NA,120,"qs950-975",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,-0.89387960071693,4.78832472908594,1,8,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"166",166,18011,"south-3","GSP-LI",0,0,"GSP-LI_50",2019,75,100,"50",40,NA,76,"qs75-100",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,-0.745191868709569,4.33204826486764,1,8,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"167",167,18070,"south-4","GSP-LI",6,0,"GSP-LI_104",2019,175,200,"104",50,NA,176,"qs175-200",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,-0.540942448393697,5.17105201550216,0,NA,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"168",168,18090,"south-6","GSP-LI",0,0,"GSP-LI_18.6.",2019,275,300,"18.6.",128,NA,60,"no new; qs-275-300",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,0.320283428067118,4.09600984154116,0,NA,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"169",169,18111,"south-7","GSP-LI",0,3,"GSP-LI_143",2019,325,350,"143",667,5,407,"qs325-350",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,1.83407594365039,6.00905885550893,1,13,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,1.1314021114911
"170",170,18128,"south-9","GSP-LI",1,0,"GSP-LI_160",2019,425,450,"160",24,NA,234,"qs425-450",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,-1.21228839045651,5.45574837449687,1,7,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"171",171,18129,"south-10","GSP-LI",0,0,"GSP-LI_161",2019,475,500,"161",51,NA,70,"qs475-500",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,-0.522811849859992,4.24992279404054,1,6,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"172",172,18176,"south-18","GSP-LI",3,0,"GSP-LI_203",2019,875,900,"203",NA,NA,732,"qs875-900",0,1,-0.7729025875897,-0.691141519449022,-0.390481161702352,NA,6.5959171166526,0,NA,-1.26092597407146,0.497134560183237,-1.25838756195824,0.423419101005096,0.525706904609744,-1.04208389268027,0.207604617225924,0.697471127427728,0.436840736554502,1.30538135722884,-0.738945990497381,-0.703828549041785,0.0731055944120975,-1.50670294798452,0.0609107410110315,1.15742441077411,1.07944778253287,1.18457312822224,1.10767340636262,1.66640887164712,1.99992097147151,1.10322220818445,1.12511562602891,1.15685683311012,0.810837801438061,0.929000855366454,0.942028391434743,0.0113370009306291,0.888288984541857,-0.0164798657711778,-2.30258509299405
"173",173,18512,"23","IA",0,0,"IA_227",2019,1775,1800,"227",76,5,285,"qs1775-1800, no news20",0,4,-0.7729025875897,0.60262452954714,-0.390481161702352,-0.157453261682135,5.65283999591863,1,9,0.71946483618182,0.268550928305899,0.715839413660161,0.186615069849468,0.369444363988891,-1.09563763148547,0.842534790723525,0.96462297194092,0.723643562492165,1.19979675923237,-1.0591221085511,-0.881602166707238,0.00735225307454527,-1.51983662865712,-0.00542886555039187,0.475350838771422,-0.442234878040877,0.464651277939657,-0.539632552080446,-0.607428812957192,-0.725392074736212,0.660926947432333,-0.771148772772047,-0.820614719509331,1.36181361532235,0.59459064432379,0.53736441970179,0.532479089412191,-2.14090766686405,0.512007955858776,-2.30258509299405
"174",174,18587,"28","IA",0,0,"IA_371",2019,1800,1825,"371",360,NA,220,"qs1825-1800",0,4,-0.7729025875897,0.60262452954714,-0.390481161702352,1.26845876283232,5.39408198853242,0,NA,0.71946483618182,0.268550928305899,0.715839413660161,0.186615069849468,0.369444363988891,-1.09563763148547,0.842534790723525,0.96462297194092,0.723643562492165,1.19979675923237,-1.0591221085511,-0.881602166707238,0.00735225307454527,-1.51983662865712,-0.00542886555039187,0.475350838771422,-0.442234878040877,0.464651277939657,-0.539632552080446,-0.607428812957192,-0.725392074736212,0.660926947432333,-0.771148772772047,-0.820614719509331,1.36181361532235,0.59459064432379,0.53736441970179,0.532479089412191,-2.14090766686405,0.512007955858776,-2.30258509299405
"175",175,18666,"2","ME",0,0,"ME_18.1.",2019,25,50,"18.1.",NA,NA,84,"qs25-50; no new",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,NA,4.4320065669789,0,NA,1.2951807871288,0.165144047218532,1.31174903069836,0.0822635676647332,0.63732300505321,-0.973229085645011,1.00646221733573,1.11859216477104,0.901029489079253,1.4470870019083,-1.48935876718579,-1.06732152655692,0.927899031800328,-1.12224429556853,0.933429231660362,1.1181101661988,-0.935845420630858,1.14247293405817,-0.95809215417976,0.519885580086189,0.346945182330441,1.02836133768302,-0.772418216443711,-0.821639262519133,0.257526771866835,-1.07919508716111,-1.09366914205596,2.84521229891221,-0.979104348146189,3.03960397651061,-2.30258509299405
"176",176,18718,"3","ME",0,0,"ME_92",2019,25,50,"92",126,NA,204,"qs25-50",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,0.305847592414099,5.3186100698158,0,NA,1.2951807871288,0.165144047218532,1.31174903069836,0.0822635676647332,0.63732300505321,-0.973229085645011,1.00646221733573,1.11859216477104,0.901029489079253,1.4470870019083,-1.48935876718579,-1.06732152655692,0.927899031800328,-1.12224429556853,0.933429231660362,1.1181101661988,-0.935845420630858,1.14247293405817,-0.95809215417976,0.519885580086189,0.346945182330441,1.02836133768302,-0.772418216443711,-0.821639262519133,0.257526771866835,-1.07919508716111,-1.09366914205596,2.84521229891221,-0.979104348146189,3.03960397651061,-2.30258509299405
"177",177,18792,"5","ME",0,1,"ME_369",2019,25,50,"369",40,NA,51,"qs25-50 no new",0,2,-0.7729025875897,-0.259886169783635,-0.390481161702352,-0.745191868709569,3.93378449720966,1,6,1.2951807871288,0.165144047218532,1.31174903069836,0.0822635676647332,0.63732300505321,-0.973229085645011,1.00646221733573,1.11859216477104,0.901029489079253,1.4470870019083,-1.48935876718579,-1.06732152655692,0.927899031800328,-1.12224429556853,0.933429231660362,1.1181101661988,-0.935845420630858,1.14247293405817,-0.95809215417976,0.519885580086189,0.346945182330441,1.02836133768302,-0.772418216443711,-0.821639262519133,0.257526771866835,-1.07919508716111,-1.09366914205596,2.84521229891221,-0.979104348146189,3.03960397651061,0.0953101798043249
"178",178,19063,"2","CH",0,0,"CH_19.15.",2019,25,50,"19.15.",50,NA,231,"qs25-50",10,2,4.10783839000136,-0.259886169783635,5.43284810675539,-0.540942448393697,5.44285051728033,0,NA,0.490413787302717,-0.0929844078266262,0.481508155383064,-0.17068172328912,0.748939105496676,-0.878872498226322,0.362296695859862,0.67197953921082,0.410865170116195,1.35261657212202,-1.389303730294,-1.02957100871068,0.401872301099877,-1.00404116951517,0.394274203271592,-0.113327423527127,-0.932760838443219,-0.138800471097781,-0.955653480096715,1.96286505365651,2.5196083228728,0.267843190980331,-0.758825736218426,-0.810648229349099,0.600479055035074,-0.942380050598192,-0.985021227328277,-0.256648178287487,-1.1436741898023,-0.282361406635052,-2.30258509299405
"179",179,19085,"6","CH",1,0,"CH_19.36.",2019,25,50,"19.36.",36,NA,64,"qs 25-50",10,2,4.10783839000136,-0.259886169783635,5.43284810675539,-0.84159317604122,4.16044436392662,0,NA,0.490413787302717,-0.0929844078266262,0.481508155383064,-0.17068172328912,0.748939105496676,-0.878872498226322,0.362296695859862,0.67197953921082,0.410865170116195,1.35261657212202,-1.389303730294,-1.02957100871068,0.401872301099877,-1.00404116951517,0.394274203271592,-0.113327423527127,-0.932760838443219,-0.138800471097781,-0.955653480096715,1.96286505365651,2.5196083228728,0.267843190980331,-0.758825736218426,-0.810648229349099,0.600479055035074,-0.942380050598192,-0.985021227328277,-0.256648178287487,-1.1436741898023,-0.282361406635052,-2.30258509299405
"180",180,19089,"7","CH",0,7,"CH_19.40.",2019,25,50,"19.40.",64,NA,161,"qs25-50;no new",10,2,4.10783839000136,-0.259886169783635,5.43284810675539,-0.314878978167259,5.08202529018293,0,NA,0.490413787302717,-0.0929844078266262,0.481508155383064,-0.17068172328912,0.748939105496676,-0.878872498226322,0.362296695859862,0.67197953921082,0.410865170116195,1.35261657212202,-1.389303730294,-1.02957100871068,0.401872301099877,-1.00404116951517,0.394274203271592,-0.113327423527127,-0.932760838443219,-0.138800471097781,-0.955653480096715,1.96286505365651,2.5196083228728,0.267843190980331,-0.758825736218426,-0.810648229349099,0.600479055035074,-0.942380050598192,-0.985021227328277,-0.256648178287487,-1.1436741898023,-0.282361406635052,1.96009478404727
"181",181,19096,"11","CH",0,36,"CH_19.47.",2019,25,50,"19.47.",44,NA,NA,"qs25-50, no new",10,2,4.10783839000136,-0.259886169783635,5.43284810675539,-0.657964364746799,NA,NA,NA,0.490413787302717,-0.0929844078266262,0.481508155383064,-0.17068172328912,0.748939105496676,-0.878872498226322,0.362296695859862,0.67197953921082,0.410865170116195,1.35261657212202,-1.389303730294,-1.02957100871068,0.401872301099877,-1.00404116951517,0.394274203271592,-0.113327423527127,-0.932760838443219,-0.138800471097781,-0.955653480096715,1.96286505365651,2.5196083228728,0.267843190980331,-0.758825736218426,-0.810648229349099,0.600479055035074,-0.942380050598192,-0.985021227328277,-0.256648178287487,-1.1436741898023,-0.282361406635052,3.58629286533884
